Id,Date Time,Model,Prompt,Exam,Topic,Source,Source Id,Problem Id,Problem,Dialog,Answer 1,Answer 2,Answer 3,Answer 4,Answer 5,Answer 6,Answer 7,Answer 8,Answer 9,Answer 10,Agent Answer,Correct Answer,Solution,Score,Input Tokens,Output Tokens,Total Tokens,Error
46,2023-12-01 11:03:34,gpt-4,composite,aqua-rat-100,Math,agi-eval/aqua-rat,129,46,"Topic: Math
Question: The difference between the squares of two numbers is 256000 and the sum of the numbers is 1000. The numbers are
Choices:
  A: 600, 400
  B: 628, 372
  C: 640, 360
  D: None of these
  E: Cannot be determined
",,B,B,B,B,B,B,B,B,B,B,B,B,"Let the numbers be x and y.
Then, x^2 - y^2 = 256000 and x + y = 1000.
On dividing we get : x - y = 256.
‹=›Solving x + y = 1000 and x - y = 256,
‹=›we get : x = 628 and y = 372.
Answer B",1,522,3451,3973,
47,2023-12-01 11:04:06,gpt-4,composite,aqua-rat-100,Math,agi-eval/aqua-rat,11,47,"Topic: Math
Question: A company produces 420 units of a particular computer component every month, at a production cost to the company of $110 per component, and sells all of the components by the end of each month. What is the minimum selling price per component that will guarantee that the yearly profit (revenue from sales minus production costs) will be at least $626,400 ?
Choices:
  A: 226
  B: 230
  C: 240
  D: 260
  E: 280
",,C,B,B,B,B,C,B,C,B,B,B,B,"450*12(x-110)=626400
where x is a selling cost of one item
x-110, is a profit from one item
450 - number of items produced and sold per month
12 - is a number of month in a year
Simplifying the equation will lead to x-110=116, then x = 230
B",1,557,3451,4008,
48,2023-12-01 11:04:52,gpt-4,composite,aqua-rat-100,Math,agi-eval/aqua-rat,244,48,"Topic: Math
Question: If m > 0, y > 0, and x is m percent of 4y, then, in terms of y, m is what percentage of x?
Choices:
  A: y/400
  B: 4y
  C: 50y
  D: 2500/y
  E: 5000/y
",,D,D,D,E,D,E,D,D,D,D,D,D,"x = (m/100)*4y
m = 100x/4y = 25x/y
m is (2500/y)% of x.
The answer is D.",1,526,3101,3627,
49,2023-12-01 11:05:21,gpt-4,composite,aqua-rat-100,Math,agi-eval/aqua-rat,10,49,"Topic: Math
Question: A sales person gets a 10% commission on each sale he makes. How many sales of $250 each must he make in order to reach a salary of at least $1000?
Choices:
  A: 15
  B: 24
  C: 25
  D: 40
  E: 52
",,D,D,D,D,D,D,D,D,D,D,D,D,"10% of 250 = 25.
Total salary required = 1000
Earning from single sale = 25
# of sales = 1000/25 =40
So 40 sales
D is the correct choice",1,522,2037,2559,
50,2023-12-01 11:05:47,gpt-4,composite,aqua-rat-100,Math,agi-eval/aqua-rat,36,50,"Topic: Math
Question: A starts travel towards south 3km, then travel 5 km towards east, and again travels 3 km to north, and finally travels 2km towards west. In the end how far from is A from home?
Choices:
  A: 3km
  B: 2km
  C: 4km
  D: 5km
  E: 6km
",,A,A,A,A,A,A,A,A,C,A,A,A,"3s,5e,3n,2w
5-2=3e
3-3=0
3km
ANSWER:A",1,535,2938,3473,
51,2023-12-01 11:06:11,gpt-4,composite,aqua-rat-100,Math,agi-eval/aqua-rat,183,51,"Topic: Math
Question: What should come in place of the question mark(?) in each of the following questions ?
a2 - b2/(a + b)2 (?)=(a - b)2
Choices:
  A: (a + b)(a - b)
  B: (a - b)2
  C: (a + b)2
  D: a3 + b3
  E: None of these
",,B,C,B,B,A,A,E,A,A,E,A,A,"(a - b)2 x (a + b)2 / a2 - b2 = (a - b)2 x (a + b)2 / (a + b)(a - b) = (a + b) (a - b)
Answer : Option A",1,539,4729,5268,
52,2023-12-01 11:07:04,gpt-4,composite,aqua-rat-100,Math,agi-eval/aqua-rat,86,52,"Topic: Math
Question: M = abc is a three digit number and N = cba, if M > N and M - N + 396c = 990. Then how many values of M are more than 300.
Choices:
  A: 20
  B: 30
  C: 40
  D: 200
  E: None
",,C,E,E,A,A,E,A,A,E,E,E,A,"From the given data,
abc – cba + 396c = 990
100a + 10b + c – (100c + 10b + a) + 396c = 990
99a – 99c + 396c = 990
Observe that each term is divisible by 99. So on dividing the above expression by 99, we get
a – c + 4c = 10
a + 3c = 10
For c = 1, a = 7
c = 2, a = 4
c = 3, a = 1
'b' can take any value from 0 to 9
We have to find the value of M more than 300. So minimum value of 'a' should be 4.
So total possibilities are 402, 412, ...., 492 = 10 values
701, 711, ....., 791 = 10 values
So total values = 20.
Correct option: A",0,525,6630,7155,
53,2023-12-01 11:08:11,gpt-4,composite,aqua-rat-100,Math,agi-eval/aqua-rat,122,53,"Topic: Math
Question: A cyclist travels at 12 miles per hour. How many minutes will it take to travel 48 miles?
Choices:
  A: 1
  B: 240
  C: 30
  D: 60
  E: 120
",,B,B,B,B,B,B,B,B,B,B,B,B,"At 12 miles per hour, to cover 48 miles the cyclist will need 4 hours or 240 minutes.
Answer: B.",1,506,2003,2509,
54,2023-12-01 11:08:29,gpt-4,composite,aqua-rat-100,Math,agi-eval/aqua-rat,133,54,"Topic: Math
Question: Everyone in the family earns money each month. If the total income of a family per month is $9000 and the median income is $3000, how many members are there in the family?
Choices:
  A: 2
  B: 3
  C: 4
  D: 5
  E: 6
",,C,B,B,,B,B,B,,B,B,B,B,"There must be more than two members.
If there are four members, then the middle two average $3000 for a total of $6000, and the highest earner must earn at least $3000 which puts the total at $9000 minimum. The lowest earner pushes the total past $9000 so there can not be four family members.
There must be three family members.
The answer is B.",1,524,4211,4735,
55,2023-12-01 11:09:08,gpt-4,composite,aqua-rat-100,Math,agi-eval/aqua-rat,117,55,"Topic: Math
Question: A starts a business with Rs.40,000. After 2 months, B joined him with Rs.60,000. C joined them after some more time with Rs.120,000. At the end of the year, out of a total profit of Rs.375,000, C gets Rs.150,000 as his share. How many months after B joined the business, did C join?
Choices:
  A: 2 months
  B: 4 months
  C: 23 months
  D: 24 months
  E: 84 months
",,A,B,B,B,B,A,A,A,A,B,B,B,"Assume that C was there in the business for x months
A:B:C = 40000*12 : 60000*10 : 120000*x
= 40*12 : 60*10 : 120x = 40 : 5*10 : 10x
=8 : 10 : 2x
= 4 : 5 : x
C's share = 375000*x/(9+x) = 150000
=> 375x/(9+x) = 150
=> 15x = 6(9+x)
=> 5x = 18 + 2x
=> 3x = 18
=> x = 18/3 = 6
It means C was there in the business for 6 months. Given that B joined the business
after 2 months. Hence C joined after 4 months after B joined
Answer is B",1,572,6810,7382,
56,2023-12-01 11:10:20,gpt-4,composite,aqua-rat-100,Math,agi-eval/aqua-rat,39,56,"Topic: Math
Question: The monthly salary S of a shop assistant is the sum of a fixed salary of $500 plus 5% of all monthly sales. What should the monthly sales be so that her monthly salary reaches $1500?
Choices:
  A: $50000
  B: $40000
  C: $30000
  D: $20000
  E: None of these
",,D,D,D,D,D,D,D,D,D,D,D,D,"Let S be the total monthly salary and x be the monthly sales, hence
S = 500 + 5% * x
Find sales x so that S = 1500, hence
1500 = 500 + 5% * x = 500 + 0.05 x
Solve for x
x = (1500 - 500) / 0.05 = $20000
Answer D",1,532,2256,2788,
57,2023-12-01 11:10:40,gpt-4,composite,aqua-rat-100,Math,agi-eval/aqua-rat,156,57,"Topic: Math
Question: The sum of k consecutive integers is 51. If the least integer is -50, then k =
Choices:
  A: 40
  B: 62
  C: 82
  D: 92
  E: 102
",,E,E,A,E,E,E,E,A,E,E,E,E,"The difference is consistent with each integers , therefore the series can be A.P.
Sum of A.P. = A + (N-1) D
A=First term
D=Difference between each integer
N=number of terms
Sum = A + (N - 1 ) D
51= -50 + N - 1
N = 102
Answer = E",1,505,4973,5478,
58,2023-12-01 11:11:41,gpt-4,composite,aqua-rat-100,Math,agi-eval/aqua-rat,132,58,"Topic: Math
Question: [(272 - 32) (124 + 176)] / (17 x 15 - 15) = ?
Choices:
  A: 0
  B: 2.25
  C: 300
  D: 400
  E: None of these
",,C,C,C,C,C,C,C,C,C,C,C,C,"Given expression = [(272 - 32) (124 + 176)] / (17 x 15 - 15)
= (240 x 300 ) / 240
= 300
Correct Option: C",1,511,2289,2800,
59,2023-12-01 11:12:03,gpt-4,composite,aqua-rat-100,Math,agi-eval/aqua-rat,205,59,"Topic: Math
Question: A certain liquid passes through a drain at a rate of w/25 gallons every x seconds. At that rate, how many minutes will it take y gallons to pass through the drain?
Choices:
  A: y/(1200xy)
  B: 20xy/w
  C: 5xy/(12w)
  D: w/(3xy)
  E: 3y/(wx)
",,C,C,C,C,C,C,C,C,C,C,C,C,"Time needed for w/25 gallons of liquid to pass through a drain = x seconds
Time needed for w gallons of liquid to pass through a drain = 25x seconds
Time needed for y gallons of liquid to pass through a drain = (25x/w)*y = 25xy/w seconds
= (25xy/w )/60 = 5xy/(12w) mins
Answer C",1,536,3060,3596,
60,2023-12-01 11:12:31,gpt-4,composite,aqua-rat-100,Math,agi-eval/aqua-rat,84,60,"Topic: Math
Question: A square piece of cloth is trimmed by 4 feet on one edge to form a rectangular piece, which is then cut diagonally in half to create two triangles. If the area of each of triangle is 70 square feet, what was the perimeter (in feet) of the original piece of square cloth?
Choices:
  A: 56
  B: 58
  C: 60
  D: 62
  E: 64
",,A,A,A,A,A,A,A,E,A,A,A,A,"Let x be the length of one side of the original square.
The area of the rectangle is x(x-4)=140.
x=14.
The perimeter of the square was 4*14=56 feet.
The answer is A.",1,546,3671,4217,
61,2023-12-01 11:13:00,gpt-4,composite,aqua-rat-100,Math,agi-eval/aqua-rat,225,61,"Topic: Math
Question: A rectangular parking space is marked out by painting three of its sides. If the length of the unpainted side is 9 feet, and the sum of the lengths of the painted sides is 37 feet, then what is the area of the parking space in square feet?
Choices:
  A: 46
  B: 81
  C: 126
  D: 252
  E: None
",,C,C,C,E,E,,C,C,C,C,C,C,"We have l=9 and l+2b=37
Area = (l x b)
=(9 x 14) sq.ft
= 126 sq.ft.
Answer C",1,538,3209,3747,
62,2023-12-01 11:13:29,gpt-4,composite,aqua-rat-100,Math,agi-eval/aqua-rat,82,62,"Topic: Math
Question: Julie’s yard is rectangular. One side of the yard is 100 feet wide. The total area of the yard is 3,000 square feet. What is the length of the other side of the yard?
Choices:
  A: 30 feet
  B: 20 feet
  C: 10 feet
  D: 50 feet
  E: 60 feet
",,A,A,A,A,A,A,A,A,A,A,A,A,"Area = length x width. Divide area by width to find the missing side.
3000 ÷100 = 30
The other side is 30 feet.
Correct answer A",1,532,1977,2509,
63,2023-12-01 11:13:48,gpt-4,composite,aqua-rat-100,Math,agi-eval/aqua-rat,42,63,"Topic: Math
Question: Hoses A and B spout water at different constant rates, and hose A can fill a certain pool in 8 hours. Hose A filled the pool alone for the first 2 hours and the two hoses, working together, then finished filling the pool in another 3 hours. How many hours would it have taken hose B, working alone, to fill the entire pool?
Choices:
  A: 8
  B: 15
  C: 12
  D: 6
  E: 3
",,A,A,A,A,C,A,,A,A,E,A,A,"Since hose A can fill the pool in 8 hours, then in 2 + 3 = 5 hours it will fill 5/8th of the pool. Thus the remaining 3/8th is filled by hose B in 3 hours. This means that hose B,working alone, to fill the entire pool will need 3*8/3 = 8 hours.
Answer: A.",1,560,4510,5070,
64,2023-12-01 11:15:06,gpt-4,composite,aqua-rat-100,Math,agi-eval/aqua-rat,221,64,"Topic: Math
Question: Two numbers are in the ratio 3:5. If 9 is subtracted from each, the new numbers are in the ratio 12:23. The smaller number is?
Choices:
  A: 21
  B: 33
  C: 35
  D: 42
  E: 58
",,B,B,B,B,B,B,B,B,B,B,B,B,"Let the numbers be 3x and 5x
3x-9 / 5x-9 = 12/23
23(3x-9) = 12(5x-9)
9x = 99
x = 11
The smaller number is = 3*11 = 33
Answer is B",1,521,2909,3430,
65,2023-12-01 11:16:19,gpt-4,composite,aqua-rat-100,Math,agi-eval/aqua-rat,158,65,"Topic: Math
Question: If one of the roots of the quadratic equation x^2 + mx + 22 = 0 is 1.5, then what is the value of m?
Choices:
  A: -23.5
  B: -17.5
  C: -10.5
  D: -16.2
  E: Cannot be determined
",,D,D,D,D,D,D,D,D,D,D,D,D,"Here x=1.5 must satisfy the equation
=> 1.5^2 + 1.5m + 22 = 0
=> m=-16.2
ANSWER:D",1,527,3649,4176,
66,2023-12-01 11:17:19,gpt-4,composite,aqua-rat-100,Math,agi-eval/aqua-rat,77,66,"Topic: Math
Question: In a large forest, 300 deer were caught, tagged, and returned during 2001. During 2002, 500 deer were caught at random, of which only 20 had tags from the previous year. If the percent of deer in the forest that had tags during the second year and were caught in the 500 deer sample is representative of the percent of the total deer population in the forest with tags, what is the total deer population in the forest (assuming no change in population between 2001 and 2002)?
Choices:
  A: 300
  B: 500
  C: 5000
  D: 6000
  E: 7500
",,E,E,E,E,E,E,E,E,E,E,E,E,"Let N = the total number of deer in the forest.
During the first year, the percent of deer in the entire population with tags was: 300/N
20/500 is the percent of deer caught during the second year that had tags. Since this sample percent matches the percent for the entire population (i.e., the total number of tagged deer divided by the total number of deer), the two ratios are equal.
Equating these two percents:
Sample = Population
(20/500)=(300/N)
N = (300/1)*(500/20)
N=7500
Answer E",1,596,2559,3155,
67,2023-12-01 11:18:12,gpt-4,composite,aqua-rat-100,Math,agi-eval/aqua-rat,152,67,"Topic: Math
Question: In an exam, a candidate secured 504 marks of the maximum mark of M. If the maximum mark M is converted into 800 marks, he would have secured 420 marks. What is the value of M?
Choices:
  A: 278
  B: 2890
  C: 270
  D: 2702
  E: 960
",,E,E,E,E,E,D,E,E,E,E,E,E,"504/M = 420/800
(504 * 800) / 420 = M
M = 960
Answer:E",1,530,2266,2796,
68,2023-12-01 11:18:51,gpt-4,composite,aqua-rat-100,Math,agi-eval/aqua-rat,218,68,"Topic: Math
Question: On dividing 2272 and 875 by a 3-digit number N, we get the same remainder. The sum of the digits of N is:
Choices:
  A: 10
  B: 11
  C: 12
  D: 13
  E: 14
",,E,E,A,A,D,E,E,C,A,E,E,A,"(2272 - 875) = 1397, is exactly divisible by N.
Now, 1397 = 11 * 127
The required 3-digit number is 127, the sum of whose digit is 10.
ANSWER:A",0,515,3753,4268,
69,2023-12-01 11:20:00,gpt-4,composite,aqua-rat-100,Math,agi-eval/aqua-rat,233,69,"Topic: Math
Question: By himself, Jack can clean a yacht in 12 hours. On a particular day, he happens to finish two-thirds of the work. The remaining portion of the work is done by Jill, whose rate of cleaning is just 5% of what Jack can do. How long does it take Jill to finish the remaining work?
Choices:
  A: 4
  B: 8
  C: 22
  D: 50
  E: 20
",,D,,,,E,E,N,D,E,E,E,E,"Jack did 2/3 of the work, which is 8 hours. So if Jack would finish the job this would take him 4 extra hours. Jill's rate is 5% of what Jack would do in those 4 hours. That means it would take her ten times as much time as Jack put into the job. 5*4 equals 20, answer E.",1,550,4323,4873,
70,2023-12-01 11:21:18,gpt-4,composite,aqua-rat-100,Math,agi-eval/aqua-rat,211,70,"Topic: Math
Question: Mr.Sam takes 17 hours to go by train to a certain city and return by car. He loses 4 hours if he goes both ways by train. How long would he have taken if he had traveled by car in both ways?
Choices:
  A: 22 hrs
  B: 18 hrs
  C: 16 hrs
  D: 20 hrs
  E: 13 hrs
",,N,E,E,E,E,E,E,E,E,E,E,E,"Going one way by train and one way by car, he takes 17 hours.
Going both ways by train, he takes 4 hours more => The train takes 4 hours more one way
Therefore travelling both ways by car, he takes 4 hours less than 17
=> He takes 17-4 = 13 hours.
E)",1,538,3394,3932,
71,2023-12-01 11:22:24,gpt-4,composite,aqua-rat-100,Math,agi-eval/aqua-rat,137,71,"Topic: Math
Question: For bringing each copper coin from the bottom of a river, a coin-diver gets 20 cents, and for each brass coin she gets 25 cents. If after one dive, she got $3.40. What is the minimum number of copper coins that she brought?
Choices:
  A: 4
  B: 3
  C: 2
  D: 1
  E: 0
",,C,D,C,A,,C,C,D,C,C,C,C,"Let's subtract $0.20 until we find a multiple of $0.25.
$3.40 - $0.20*2 = $3.00, which is a multiple of $0.25.
The answer is C.",1,540,4314,4854,
72,2023-12-01 11:23:14,gpt-4,composite,aqua-rat-100,Math,agi-eval/aqua-rat,126,72,"Topic: Math
Question: The sum of the digits of a three digit number is 17, and the sum of the squares of its digits is 109. If we subtract 495 from the number, we shall get a number consisting of the same digits written in the reverse order. Find the number.
Choices:
  A: 368
  B: 377
  C: 288
  D: 997
  E: 112
",,A,A,B,A,B,A,,N,A,A,A,A,"Sum of the squares should be equal to 109. Only Options B and D satisfying. When we subtract 495, only 863 becomes 368
Answer:A",1,540,7066,7606,
73,2023-12-01 11:24:28,gpt-4,composite,aqua-rat-100,Math,agi-eval/aqua-rat,182,73,"Topic: Math
Question: Fernando purchased a university meal plan that allows him to have a total of 3 lunches and 3 dinners per week. If the cafeteria is closed on weekends and Fernando always goes home for a dinner on Friday nights, how many options does he have to allocate his meals?
Choices:
  A: 5C3*4C3
  B: 5C4*4C2
  C: 5C2*4C4
  D: 5C6*4C5
  E: 4C3*4C3
",,E,E,A,E,B,A,A,A,A,B,A,A,"He can allocate his 3 free lunches on any 3 days from 5 (excluding weekends), so in 5C3 ways.
He can allocate his 3 free dinners on any 3 days from 4 (excluding weekends and Friday), so in 4C3 ways.
Total = 5C3*4C3 ways
ANS:A",1,568,2571,3139,
74,2023-12-01 11:24:52,gpt-4,composite,aqua-rat-100,Math,agi-eval/aqua-rat,145,74,"Topic: Math
Question: The ratio of the volumes of a cube to that of the sphere which will fit inside the cube is?
Choices:
  A: 2: π
  B: 7:2
  C: 8:2
  D: 6: π
  E: 8:3
",,D,D,A,D,D,D,E,D,E,D,D,D,"a3 : a3/8 * 4/3 π => 6: π
Answer: Option D",1,515,3619,4134,
75,2023-12-01 11:25:40,gpt-4,composite,aqua-rat-100,Math,agi-eval/aqua-rat,189,75,"Topic: Math
Question: There are ten lime soda bottles on a table in a restaurant. They are to be served among two different groups of customers consisting of 5 members each. How many ways are there to create these 2 groups?
Choices:
  A: 90
  B: 105
  C: 126
  D: 252
  E: 525
",,D,B,D,D,D,D,B,D,D,D,D,D,"Number of ways to select 5 bottles out of 10= 10!/5!5!= 252
D is the answer",1,527,3494,4021,
76,2023-12-01 11:26:23,gpt-4,composite,aqua-rat-100,Math,agi-eval/aqua-rat,202,76,"Topic: Math
Question: All 250 files on Sam's hard drive are infected by either a virus or a worm or both. The number of files that are infected only by a worm is 2.5 times the number of files that are infected by both a virus and a worm. If 50% of the files were not infected by a virus, how many of Sam's files were NOT infected by a worm?
Choices:
  A: 50
  B: 70
  C: 75
  D: 100
  E: 125
",,E,E,,A,C,E,D,C,C,,C,C,"n(Total) = 250
n(only worm) = 125(50% of total)
n(only worm ) = 2.5 * n(both worm and virus)
So,
n(both worn and virus) = 125/2.5 = 50
n(Total) = n(only worm) + n(both worm and virus) + n(only virus)
n(only virus) = 250-125-50 = 75
Hence, the files not infected by worm is n(Only virus) = 75
ANSWER :(Option C)",1,564,6966,7530,
77,2023-12-01 11:29:23,gpt-4,composite,aqua-rat-100,Math,agi-eval/aqua-rat,5,77,"Topic: Math
Question: A trader sold an article at a profit of 20% for Rs.360. What is the cost price of the article?
Choices:
  A: 270
  B: 300
  C: 280
  D: 320
  E: 315
",,B,B,B,B,B,B,B,B,B,B,B,B,"Cost Price = Selling Price / (100+Profit%) × 100 => 360 / (100+20) × 100 => 360 / 120 × 100 = Rs.300
Option B",1,510,2254,2764,
78,2023-12-01 11:29:52,gpt-4,composite,aqua-rat-100,Math,agi-eval/aqua-rat,95,78,"Topic: Math
Question: A newspaper costs $4 on Sunday and $1 the rest of the days of the week. If a hotel orders twice as many papers on Sunday as it does the rest of the days of the week and pays $210 per week for newspapers, how many newspapers does it buy on Monday?
Choices:
  A: 15
  B: 30
  C: 45
  D: 60
  E: 75
",,A,A,A,A,A,A,A,A,A,A,A,A,"Number of paper bought on monday = x
# of paper bought on sunday = 2x
Total cost = 210 = 6*x(rest of the day cost)+8*x (sunday cost)
14x = 210
x = 15
Ans A",1,542,2509,3051,
79,2023-12-01 11:30:16,gpt-4,composite,aqua-rat-100,Math,agi-eval/aqua-rat,85,79,"Topic: Math
Question: The length of the ribbon was originally 30 cm. It was reduced in the ratio 5 : 3. What is its length now?
Choices:
  A: 18
  B: 30
  C: 6
  D: 15
  E: 12
",,A,E,E,E,E,A,A,A,A,A,A,A,"Length of ribbon originally = 30 cm
Let the original length be 5x and reduced length be 3x.
But 5x = 30 cm
x = 30/5 cm = 6 cm
Therefore, reduced length = 3 cm
= 3 × 6 cm = 18 cm
Answer:A",1,513,2435,2948,
80,2023-12-01 11:30:41,gpt-4,composite,aqua-rat-100,Math,agi-eval/aqua-rat,173,80,"Topic: Math
Question: Allen starts from X, goes to Y. At the same time Bob starts from Y and goes towards X. Once Allen reaches Y he changes his direction and returns to X. Once Bob reaches X, he changes his direction and returns to Y. Throughout Allen travels at 54 kmph and Bob travels at 78kmph. By the time they meet for the second time, Bob covers 48 km more than Allen. Find the distance between X and Y.
Choices:
  A: 144km
  B: 72 km
  C: 126km
  D: 84 km
  E: 48km
",,N,C,D,B,C,C,C,A,,A,C,E,"Total distance 126km
in an hour both Allen and Bob covered 126km
that is 54+78=132
they meet for the first time Bob covered more KM than Allen. 78-54=24.
so when they meet for the second time Bob covered 24*2= 48 more km (ANSWER E)",0,582,11348,11930,
81,2023-12-01 11:33:31,gpt-4,composite,aqua-rat-100,Math,agi-eval/aqua-rat,29,81,"Topic: Math
Question: A jeep travels a certain distance taking 6 hours in the forward journey. During the return journey, it increased its speed by 12km/hr and took 4 hours. What is the distance travelled by the jeep?
Choices:
  A: 126km
  B: 144km
  C: 127km
  D: 228km
  E: 128km
",,B,B,B,B,B,B,B,B,B,B,B,B,"Let 'x' be the distance and 'y' be the speed of the forward journey. Then, we have 6v=d and 4(v+12)=d
=> v=d/6 and v=d/4 - 12
=> d/6 = d/4 - 12
=> d/12 = 12
=> d=144
Answer: B",1,533,2955,3488,
82,2023-12-01 11:33:52,gpt-4,composite,aqua-rat-100,Math,agi-eval/aqua-rat,107,82,"Topic: Math
Question: The number of water lilies on a certain lake doubles every two days. If there is exactly one water lily on the lake, it takes 60 days for the lake to be fully covered with water lilies. In how many days will the lake be fully covered with lilies, if initially there were 64 water lilies on it?
Choices:
  A: 15
  B: 28
  C: 30
  D: 53
  E: 59
",,D,A,B,D,D,B,D,B,D,D,D,D,"Starting from 1 Water Lilly it takes 60 days.
If there are already two present, it can be taken as the first day is over.
It will take 59 more days.
Notice that we are told thatthe number of water lilies on a certain lake doubles every two days, thus if initially there were 64 water lilies instead of one, we can consider that 7 days are over and therefore only 53 days are left.
Answer: D.",1,554,5835,6389,
83,2023-12-01 11:35:03,gpt-4,composite,aqua-rat-100,Math,agi-eval/aqua-rat,150,83,"Topic: Math
Question: A train M leaves City A at 5 am and reaches City B at 9am. Another train N leaves City B at 7am and reaches City A at 1030am. At what time do the 2 trains cross one another?
Choices:
  A: 1 hr 23 min
  B: 1 hr 15 min
  C: 1 hr 8 min
  D: 56 min
  E: 55 min
",,E,A,E,,B,E,D,E,E,E,E,D,"Let the distance between the cities be x
They meet after y hrs after 7am
M covers x in 4hrs
N covers x in 3 1/2 i.e 7/2 hrs
speed of M =x/4
speed of N = 2x/7
Distance covered by M in y+2 hrs + Distance covered by N in
y hrs is x
x/4 (y+2) +2x/7(y)=x
y=14/15hr or 56 min
Answer : D.",0,549,6673,7222,
84,2023-12-01 11:36:19,gpt-4,composite,aqua-rat-100,Math,agi-eval/aqua-rat,79,84,"Topic: Math
Question: The average (arithmetic mean) of the weight of 10 vehicles is 12.2 tons. The average weight of the group of vehicles increased by 2.6 tons after a new heavy duty truck was added to the group? What is the weight in tons of the heavy duty truck?
Choices:
  A: 40.8
  B: 41.6
  C: 42.2
  D: 43.5
  E: 44.8
",,A,A,A,A,A,A,A,A,A,A,A,A,"The new average is 14.8 tons.
On average, the ten trucks are 2.6 tons below the average for a total weighting of 26 tons.
Therefore, the added truck must be 14.8 + 26 = 40.8 tons
The answer is A.",1,554,3173,3727,
85,2023-12-01 11:36:43,gpt-4,composite,aqua-rat-100,Math,agi-eval/aqua-rat,162,85,"Topic: Math
Question: 10kg of a mixture contains 30% sand and 70% clay. In order to make the mixture contain equal quantities of clay and sand how much of the mixture is to be removed and replaced with pure sand?
Choices:
  A: 10/7
  B: 20/7
  C: 30/7
  D: 40/7
  E: 50/7
",,B,B,D,B,D,B,B,D,B,B,B,B,"The mixture contains 3kg sand and 7 kg clay.
For the mixture to be in equal quantities, there should be 2 kg of clay removed.
Clay and sand are in the ratio 7:3
So part of sand to be removed = 2*3/7 = 6/7
So total mixture to be removed = 2 + 6/7 = 20/7
ANSWER:B",1,539,3971,4510,
86,2023-12-01 11:37:34,gpt-4,composite,aqua-rat-100,Math,agi-eval/aqua-rat,7,86,"Topic: Math
Question: Find the total no. of distinct bike no.'s that can beformed using 2 letters followed by 2 no.'s. How many letters need to be distinct?
Choices:
  A: 74453
  B: 64543
  C: 74325
  D: 65000
  E: 97656
",,D,D,D,D,D,D,D,D,E,D,D,D,"Out of 26 alphabets two distinct letters can be chosen in 26P2 ways. Coming to the numbers part, there are 10 ways to choose the first digit and similarly, there are another 10 ways to choose the second digit. Hence, there are in total 10X10 = 100 ways.
Combined with letters there are 6P2 X 100 ways = 65000 ways to choose vehicle numbers.
D",1,524,2729,3253,
87,2023-12-01 11:38:10,gpt-4,composite,aqua-rat-100,Math,agi-eval/aqua-rat,153,87,"Topic: Math
Question: If Jill needed to buy 10 bottles of soda for a party in which 8 people attended, how many bottles of soda will she need to buy for a party in which 12 people are attending?
Choices:
  A: 6
  B: 8
  C: 10
  D: 12
  E: 14
",,E,E,E,E,E,E,E,E,E,E,E,C,"We can set up a proportion to solve:
10 bottles / 8 people = x bottles / 12 people.
Cross-multiply to solve a proportion:
(10)(12) = (8)(x)
120 = 8x
10 = x
Answer :C.",0,525,2439,2964,
88,2023-12-01 11:38:35,gpt-4,composite,aqua-rat-100,Math,agi-eval/aqua-rat,179,88,"Topic: Math
Question: What will be the cost of gardening 1-metre – broad boundary around a rectangular plot having perimeter of 340 metres at the rate of 10 per square metre?
Choices:
  A: 3400
  B: 1700
  C: 3440
  D: Cannot be determined
  E: None of these
",,D,D,D,D,D,D,D,D,D,D,D,C,"Let l and b be the length and breadth of rectangular plot respectively.
∴ According to the question,we have
2(l + b) = 340 ⇒ l + b = 170
Now, (l + 2) and (b + 2) be the length and breadth of plot with boundary.
∴ Required area = (l + 2) (b + 2) – lb
= lb + 2l + 2b + 4 – lb
= 2(l + b) + 4 = 344
∴ Required cost = 344 × 10 = 3440
Answer C",0,523,3261,3784,
89,2023-12-01 11:39:02,gpt-4,composite,aqua-rat-100,Math,agi-eval/aqua-rat,250,89,"Topic: Math
Question: The capacity of a tank of dimensions (8 m × 6 m × 2.5 m) is
Choices:
  A: 120 litres
  B: 1200 litres
  C: 12000 litres
  D: 120000 litres
  E: None of these
",,D,D,D,D,D,D,D,D,D,D,D,D,"Capacity of the bank = Volume of the bank
= (8x100x6x100x2.5x100/1000) =
answer D",1,515,1891,2406,
90,2023-12-01 11:39:19,gpt-4,composite,aqua-rat-100,Math,agi-eval/aqua-rat,149,90,"Topic: Math
Question: Calculate the percentage gain of a merchant who purchased 90 kg of oranges for Rs. 450 and sold the whole lot at the rate of Rs. 7.50 per kg.
Choices:
  A: 50 %
  B: 60 %
  C: 55 %
  D: 70 %
  E: 58%
",,A,A,A,A,A,A,A,A,,A,A,A,"C.P. of 1 kg = 450/90 = Rs. 5
S.P. of 1 kg = Rs. 7.50
Gain = 7.50-5 = 2.50
Gain % = 2.50/5 * 100 = 50%. Answer: A",1,522,2554,3076,
91,2023-12-01 11:39:43,gpt-4,composite,aqua-rat-100,Math,agi-eval/aqua-rat,148,91,"Topic: Math
Question: The value of log2 4 is:
Choices:
  A: 2
  B: 4
  C: 6
  D: 8
  E: 12
",,A,A,A,A,A,A,A,A,A,A,A,A,"Let log2 4 = n.
log2 4 = 2.
Answer: Option A",1,493,2125,2618,
